name,brand,size_label,weight_g,price,price_per_oz,report_category,is_bundle
Buds Med/Rainmaker,,1 g,1.0,5.52,154.56,Flower,False
Buds Med/Rainmaker,,1/8 oz,3.5,9.2,73.6,Flower,False
Buds Med/Rainmaker,,1/4 oz,7.0,15.63,62.52000000000001,Flower,False
Buds Med/Rainmaker,,1/2 oz,14.0,27.57,55.14,Flower,False
Buds Med/Rainmaker,,1 oz,28.0,55.14,55.14,Flower,False
Buds/Mac (MED),,1 g,1.0,5.52,154.56,Flower,False
Buds/Mac (MED),,1/8 oz,3.5,9.2,73.6,Flower,False
Buds/Mac (MED),,1/4 oz,7.0,15.63,62.52000000000001,Flower,False
Buds/Mac (MED),,1/2 oz,14.0,27.57,55.14,Flower,False
Buds/Mac (MED),,1 oz,28.0,55.14,55.14,Flower,False
Buds/White Truffle,,1 g,1.0,5.52,154.56,Flower,False
Buds/White Truffle,,1/8 oz,3.5,9.2,73.6,Flower,False
Buds/White Truffle,,1/4 oz,7.0,15.63,62.52000000000001,Flower,False
Buds/White Truffle,,1/2 oz,14.0,27.57,55.14,Flower,False
Buds/White Truffle,,1 oz,28.0,55.14,55.14,Flower,False
Med Buds/Divine Kush Breath,,1 g,1.0,5.52,154.56,Flower,False
Med Buds/Divine Kush Breath,,1/8 oz,3.5,9.2,73.6,Flower,False
Med Buds/Divine Kush Breath,,1/4 oz,7.0,15.63,62.52000000000001,Flower,False
Med Buds/Divine Kush Breath,,1/2 oz,14.0,27.57,55.14,Flower,False
Med Buds/Divine Kush Breath,,1 oz,28.0,55.14,55.14,Flower,False
MED Buds/Fruity Skelato,,1 g,1.0,5.52,154.56,Flower,False
MED Buds/Fruity Skelato,,1/8 oz,3.5,9.2,73.6,Flower,False
MED Buds/Fruity Skelato,,1/4 oz,7.0,15.63,62.52000000000001,Flower,False
MED Buds/Fruity Skelato,,1/2 oz,14.0,27.57,55.14,Flower,False
MED Buds/Fruity Skelato,,1 oz,28.0,55.14,55.14,Flower,False
MED Buds/Garlicane.,,1 g,1.0,5.52,154.56,Flower,False
MED Buds/Garlicane.,,1/8 oz,3.5,9.2,73.6,Flower,False
MED Buds/Garlicane.,,1/4 oz,7.0,15.63,62.52000000000001,Flower,False
MED Buds/Garlicane.,,1/2 oz,14.0,27.57,55.14,Flower,False
MED Buds/Garlicane.,,1 oz,28.0,55.14,55.14,Flower,False
Med Buds/Purple Reign,,1 g,1.0,6.31,176.67999999999998,Flower,False
Med Buds/Purple Reign,,1/8 oz,3.5,15.78,126.23999999999998,Flower,False
Med Buds/Purple Reign,,1/4 oz,7.0,31.56,126.23999999999998,Flower,False
Med Buds/Purple Reign,,1/2 oz,14.0,61.54,123.08000000000001,Flower,False
Med Buds/Purple Reign,,1 oz,28.0,121.5,121.5,Flower,False
Med Buds/Gold Money Gold,,1 g,1.0,6.43,180.04,Flower,False
Med Buds/Gold Money Gold,,1/8 oz,3.5,12.87,102.96,Flower,False
Med Buds/Gold Money Gold,,1/4 oz,7.0,21.14,84.56,Flower,False
Med Buds/Gold Money Gold,,1/2 oz,14.0,39.52,79.04,Flower,False
Med Buds/Gold Money Gold,,1 oz,28.0,78.11,78.11,Flower,False
Buds/Melted Strawberries,,1 g,1.0,7.36,206.08,Flower,False
Buds/Melted Strawberries,,1/8 oz,3.5,13.79,110.32,Flower,False
Buds/Melted Strawberries,,1/4 oz,7.0,24.85,99.4,Flower,False
Buds/Melted Strawberries,,1/2 oz,14.0,46.87,93.74,Flower,False
Buds/Melted Strawberries,,1 oz,28.0,92.83,92.83,Flower,False
Buds/Sherbanger,,1 g,1.0,7.36,206.08,Flower,False
Buds/Sherbanger,,1/8 oz,3.5,13.79,110.32,Flower,False
Buds/Sherbanger,,1/4 oz,7.0,24.85,99.4,Flower,False
Buds/Sherbanger,,1/2 oz,14.0,46.87,93.74,Flower,False
Buds/Sherbanger,,1 oz,28.0,92.83,92.83,Flower,False
Med Popcorn/Wedding Cake,,1 g,1.0,7.36,206.08,Shake/Popcorn/Trim,False
Med Popcorn/Wedding Cake,,1/8 oz,3.5,13.79,110.32,Shake/Popcorn/Trim,False
Med Popcorn/Wedding Cake,,1/4 oz,7.0,24.85,99.4,Shake/Popcorn/Trim,False
Med Popcorn/Wedding Cake,,1/2 oz,14.0,46.87,93.74,Shake/Popcorn/Trim,False
Med Popcorn/Wedding Cake,,1 oz,28.0,92.83,92.83,Shake/Popcorn/Trim,False
Buds/Tropicana Cherry,,1 g,1.0,8.27,231.56,Flower,False
Buds/Tropicana Cherry,,1/8 oz,3.5,14.7,117.60000000000001,Flower,False
Buds/Tropicana Cherry,,1/4 oz,7.0,29.42,117.68,Flower,False
Buds/Tropicana Cherry,,1/2 oz,14.0,57.9,115.79999999999998,Flower,False
Buds/Tropicana Cherry,,1 oz,28.0,114.89,114.88999999999999,Flower,False
Flower/Gasonade,,1 g,1.0,8.27,231.56,Flower,False
Flower/Gasonade,,1/8 oz,3.5,14.7,117.60000000000001,Flower,False
Flower/Gasonade,,1/4 oz,7.0,29.42,117.68,Flower,False
Flower/Gasonade,,1/2 oz,14.0,57.9,115.79999999999998,Flower,False
Flower/Gasonade,,1 oz,28.0,114.89,114.88999999999999,Flower,False
MED Wax Stix/Ghost Train Haze 1g,,1 g,1.0,10.99,307.72,Flower,False
