name,brand,size_label,weight_g,price,price_per_oz,report_category,is_bundle
Magic City Cannabis (In House) - Zkittlez x Kush Mintz Shake,,1 g,1.0,1.81,50.68,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Zkittlez x Kush Mintz Shake,,1/8 oz,3.5,6.36,50.88,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Zkittlez x Kush Mintz Shake,,1/4 oz,7.0,10.73,42.92,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Zkittlez x Kush Mintz Shake,,1/2 oz,14.0,17.46,34.92,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Zkittlez x Kush Mintz Shake,,1 oz,28.0,34.91,34.91,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Candy Bezels Shake,,1 g,1.0,2.1,58.800000000000004,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Candy Bezels Shake,,1/8 oz,3.5,7.0,56.0,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Candy Bezels Shake,,1/4 oz,7.0,13.0,52.0,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Candy Bezels Shake,,1/2 oz,14.0,22.5,45.0,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Candy Bezels Shake,,1 oz,28.0,44.3,44.3,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Chimera #3 Popcorn,,1 g,1.0,2.5,70.0,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Chimera #3 Popcorn,,1/8 oz,3.5,8.75,70.0,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Chimera #3 Popcorn,,1/4 oz,7.0,15.55,62.2,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Chimera #3 Popcorn,,1/2 oz,14.0,27.1,54.2,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Chimera #3 Popcorn,,1 oz,28.0,54.21,54.21,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Keanu Reeves Popcorn,,1 g,1.0,2.5,70.0,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Keanu Reeves Popcorn,,1/8 oz,3.5,8.75,70.0,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Keanu Reeves Popcorn,,1/4 oz,7.0,15.55,62.2,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Keanu Reeves Popcorn,,1/2 oz,14.0,27.1,54.2,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Keanu Reeves Popcorn,,1 oz,28.0,54.21,54.21,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Dirty Taxi Popcorn,,1 g,1.0,2.8,78.39999999999999,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Dirty Taxi Popcorn,,1/8 oz,3.5,9.81,78.48,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Dirty Taxi Popcorn,,1/4 oz,7.0,17.62,70.48,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Dirty Taxi Popcorn,,1/2 oz,14.0,31.24,62.48,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Dirty Taxi Popcorn,,1 oz,28.0,62.48,62.48,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Lickz Popcorn,,1 g,1.0,2.8,78.39999999999999,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Lickz Popcorn,,1/8 oz,3.5,9.81,78.48,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Lickz Popcorn,,1/4 oz,7.0,17.62,70.48,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Lickz Popcorn,,1/2 oz,14.0,31.24,62.48,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Lickz Popcorn,,1 oz,28.0,62.48,62.48,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Pink Zkittlez Popcorn,,1 g,1.0,2.8,78.39999999999999,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Pink Zkittlez Popcorn,,1/8 oz,3.5,9.81,78.48,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Pink Zkittlez Popcorn,,1/4 oz,7.0,17.62,70.48,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Pink Zkittlez Popcorn,,1/2 oz,14.0,31.24,62.48,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Pink Zkittlez Popcorn,,1 oz,28.0,62.48,62.48,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Black Maple Popcorn,,1 g,1.0,3.0,84.0,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Black Maple Popcorn,,1/8 oz,3.5,10.5,84.0,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Black Maple Popcorn,,1/4 oz,7.0,19.0,76.0,Shake/Popcorn/Trim,False
Magic City Cannabis (In House) - Black Maple Popcorn,,1/2 oz,14.0,34.0,68.0,Shake/Popcorn/Trim,False
