name,brand,size_label,weight_g,price,price_per_oz,report_category,is_bundle
M-Wedding Krasher-(H)-Bulk-Natty Rems,,1/8 oz,3.5,16.74,133.92,Flower,False
M-Wedding Krasher-(H)-Bulk-Natty Rems,,1/4 oz,7.0,30.7,122.79999999999998,Flower,False
M-Wedding Krasher-(H)-Bulk-Natty Rems,,1/2 oz,14.0,59.53,119.06,Flower,False
M-Wedding Krasher-(H)-Bulk-Natty Rems,,1 oz,28.0,113.49,113.49,Flower,False
Member Berries,,1 g,1.0,5.58,156.24,Flower,False
Member Berries,,1/8 oz,3.5,16.74,133.92,Flower,False
Member Berries,,1/4 oz,7.0,30.7,122.79999999999998,Flower,False
Member Berries,,1/2 oz,14.0,59.53,119.06,Flower,False
Member Berries,,1 oz,28.0,113.49,113.49,Flower,False
Natty Rems OG,,1 g,1.0,5.58,156.24,Flower,False
Natty Rems OG,,1/8 oz,3.5,16.74,133.92,Flower,False
Natty Rems OG,,1/4 oz,7.0,30.7,122.79999999999998,Flower,False
Natty Rems OG,,1/2 oz,14.0,59.53,119.06,Flower,False
Natty Rems OG,,1 oz,28.0,113.49,113.49,Flower,False
Purple Trainwreck,,1 g,1.0,5.58,156.24,Flower,False
Purple Trainwreck,,1/8 oz,3.5,16.74,133.92,Flower,False
Purple Trainwreck,,1/4 oz,7.0,30.7,122.79999999999998,Flower,False
Purple Trainwreck,,1/2 oz,14.0,59.53,119.06,Flower,False
Purple Trainwreck,,1 oz,28.0,113.49,113.49,Flower,False
